LATITUDE,LONGITUDE,ACCIDENTDATE,YEAR,DAYOFWEEK,ACCIDENTTYPE,FEETFROMINTERSECTION,ROADSURFACE,ROADCONDITION,STREETLIGHT,LIGHTCONDITION,WEATHER,TRAFFICCONDITION
38.90623,-77.04664,26-Oct-10,2010,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Other,Heavy
38.928913,-77.10592,8-Jun-10,2010,Tuesday,Injury,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.906016,-77.078539,8-Sep-11,2011,Thursday,Injury,125,Asphalt,Wet,Street Lights Off,Daylight,Rain,Heavy
38.892004,-76.912113,15-Jun-14,2014,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.927118,-77.024614,15-May-15,2015,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.958571,-76.99706,5-Aug-14,2014,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.905057,-77.049442,7-Nov-12,2012,Wednesday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.9002,-76.99493,27-Apr-12,2012,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.950726,-77.071709,16-Jun-12,2012,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.88597,-77.031941,11-Mar-11,2011,Friday,Prop. Damage,10,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.904495,-77.03698,18-Jan-14,2014,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.901517,-77.024405,14-Mar-15,2015,Saturday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.904916,-77.031076,10-Feb-13,2013,Sunday,Prop. Damage,120,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.90399,-76.99311,12-Apr-14,2014,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.910228,-77.034924,3-Nov-11,2011,Thursday,Injury,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.903825,-77.00417,21-Aug-11,2011,Sunday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Clear,Medium
38.898315,-77.028078,30-Sep-13,2013,Monday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.923485,-77.037209,27-Aug-10,2010,Friday,Injury,40,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.922265,-76.988241,22-Aug-14,2014,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Unknown,Light
38.969916,-77.033402,23-Nov-13,2013,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.916394,-76.977592,1-Aug-11,2011,Monday,Prop. Damage,5,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.903963,-77.049287,23-Mar-14,2014,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.928932,-77.055054,20-Sep-11,2011,Tuesday,Injury,20,Asphalt,Wet,Street Lights Off,Daylight,Rain,Heavy
38.90764,-77.0354,16-Jun-11,2011,Thursday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Heavy
38.899173,-77.039072,27-Jun-13,2013,Thursday,Prop. Damage,0,Other,Dry,Street Lights Off,Daylight,Clear,Light
38.926089,-77.041721,20-Feb-13,2013,Wednesday,Prop. Damage,100,Asphalt,Dry, ,Daylight, ,Medium
38.891865,-76.992394,7-Nov-14,2014,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.912325,-76.995606,18-Jul-14,2014,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.899817,-77.027035,15-Dec-12,2012,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.825253,-76.996135,19-Dec-13,2013,Thursday,Injury,0,Asphalt,Dry,Street Lights On,Daylight,Clear,Medium
38.905777,-77.032454,3-Mar-11,2011,Thursday,Injury,40,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.909119,-77.055367,27-Jun-10,2010,Sunday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.879664,-76.998657,3-Dec-11,2011,Saturday,Injury,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.89943,-76.947828,4-Oct-12,2012,Thursday,Injury,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Heavy
38.902527,-77.039384,18-Sep-14,2014,Thursday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.965164,-77.023598,29-Jun-11,2011,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Dusk,Clear,Light
38.942626,-77.092873,13-Sep-13,2013,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.951446,-77.009227,6-Nov-14,2014,Thursday,Prop. Damage,30,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.95765,-77.008466,22-Dec-14,2014,Monday,Injury,25,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Heavy
38.928989,-77.025933,28-Jan-12,2012,Saturday,Injury,40,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.88979,-76.958687,23-Mar-10,2010,Wednesday,Prop. Damage,15,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.92942,-77.073036,26-Feb-11,2011,Saturday,Prop. Damage,6,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.899729,-77.020068,22-May-10,2010,Saturday,Prop. Damage,200,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.89752,-76.93918,26-Jul-10,2010,Monday,Prop. Damage,10,Asphalt,Dry,Street Lights Off,Dark (Not Lighted),Clear,Light
38.934535,-77.05772,18-Jul-10,2010,Sunday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.881191,-76.924728,2-May-11,2011,Monday,Prop. Damage,50,Asphalt,Dry,None,Daylight,Clear,Heavy
38.908566,-77.043703,6-Jul-10,2010,Tuesday,Injury,0,Concrete,Dry,None,Other,Clear,Other
38.895374,-77.011726,13-Apr-11,2011,Wednesday,Injury,50,Asphalt,Wet,Street Lights Off,Daylight,Rain,Light
38.91565,-77.012182,18-Mar-14,2014,Tuesday,Prop. Damage,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.948086,-77.100317,13-Apr-15,2015,Monday,Prop. Damage,0,Asphalt,Dry,None,Daylight,Clear,Medium
38.8989,-77.00719,31-Mar-11,2011,Thursday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Light
38.92067,-77.02526,12-Aug-10,2010,Thursday,Injury,0,Asphalt,Wet,Street Lights Off,Daylight,Other,Medium
38.89981,-77.02191,24-Jul-10,2010,Saturday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.919411,-76.978317,29-Jun-10,2010,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.895222,-76.948669,16-Oct-12,2012,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Other
38.957798,-77.00875,4-May-11,2011,Wednesday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Heavy
38.948456,-76.990929,18-Dec-10,2010,Saturday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.928148,-76.96151,28-Mar-14,2014,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.895261,-76.949111,19-Jun-15,2015,Friday,Prop. Damage,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.91112,-77.02397,15-Jan-11,2011,Saturday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.963868,-77.032155,16-Aug-10,2010,Monday,Prop. Damage,5,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.949006,-77.035275,18-Oct-11,2011,Tuesday,Prop. Damage,0,Asphalt,Dry,None,Daylight,Clear,Medium
38.917735,-77.052002,29-May-13,2013,Wednesday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.894135,-77.000437,6-May-11,2011,Friday,Injury,15,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.8983,-76.955612,16-Feb-11,2011,Wednesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.8627,-76.998447,18-May-14,2014,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.874435,-77.00988,8-Mar-14,2014,Saturday,Injury,95,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.950094,-77.014075,16-Nov-13,2013,Saturday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.9305,-77.007301,22-Sep-10,2010,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.89982,-77.02963,25-Jul-14,2014,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.912325,-76.995606,20-Feb-14,2014,Thursday,Injury,30,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.921023,-76.98972,10-May-12,2012,Thursday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.901522,-76.936393,9-May-10,2010,Sunday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.897636,-76.946994,10-Mar-11,2011,Thursday,Injury,60,Asphalt,Wet,Street Lights Off,Daylight,Rain,Heavy
38.898908,-76.994961,30-May-13,2013,Thursday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.917425,-76.979972,19-Jan-14,2014,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.90847,-77.00586,10-Apr-11,2011,Sunday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.941876,-77.033934,4-May-10,2010,Tuesday,Prop. Damage,0,Asphalt,Dry,Unknown,Daylight,Clear,Medium
38.89967,-77.013174,17-Apr-12,2012,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.879025,-77.00973,24-Nov-14,2014,Monday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.92267,-77.04265,25-Feb-12,2012,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.878774,-76.981225,7-Mar-11,2011,Monday,Prop. Damage,1000,Concrete,Dry,Street Lights Off,Daylight,Clear,Heavy
38.876652,-77.008372,23-Feb-15,2015,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.877776,-76.992097,13-Jul-11,2011,Wednesday,Prop. Damage,0,Concrete,Dry,Street Lights Off,Daylight,Clear,Heavy
38.870864,-76.943401,1-Jan-11,2011,Saturday,Injury,40,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.925736,-76.98322,13-Nov-11,2011,Sunday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.924809,-77.107125,16-Nov-14,2014,Sunday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Clear,Light
38.887569,-77.031952,6-Jun-11,2011,Monday,Injury,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.903739,-77.036539,18-Jun-12,2012,Monday,Injury,5,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.845172,-77.007214,19-Aug-11,2011,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.889704,-76.927954,7-Apr-15,2015,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.94693,-77.065636,20-May-13,2013,Monday,Injury,150,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.877514,-76.979299,2-May-12,2012,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.89358,-76.99614,11-Jan-12,2012,Wednesday,Injury,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Light
38.860071,-76.968082,18-Jun-11,2011,Saturday,Prop. Damage,20,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.920493,-76.99941,5-Aug-13,2013,Monday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.947643,-77.086441,27-Mar-11,2011,Sunday,Prop. Damage,15,Asphalt,Dry,Street Lights On,Daylight,Clear,Light
38.879285,-77.019894,13-Jan-13,2013,Sunday,Prop. Damage,0,Asphalt,Wet, ,Dark (Lighted),Rain,Light
38.8627,-76.998447,12-Oct-14,2014,Sunday,Prop. Damage,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.903035,-76.982024,31-May-12,2012,Thursday,Injury,20,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.906385,-77.040272,19-May-15,2015,Tuesday,Injury,200,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.939279,-77.022056,14-Apr-10,2010,Wednesday,Injury,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.830368,-76.993858,4-Mar-10,2010,Thursday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.883284,-77.031592,4-Feb-14,2014,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.936427,-77.033015,19-Nov-13,2013,Tuesday,Injury,5,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.912607,-77.045157,8-Feb-13,2013,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.877356,-77.00027,1-Sep-11,2011,Thursday,Prop. Damage,50,Asphalt,Dry,None,Daylight,Clear,Light
38.917576,-77.032692,13-Mar-14,2014,Thursday,Prop. Damage,60,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.902649,-77.036647,3-Dec-11,2011,Saturday,Prop. Damage,150,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.964051,-77.009508,21-Oct-10,2010,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.932232,-77.03688,23-Oct-10,2010,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.93253,-77.035001,7-Jan-11,2011,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.902073,-77.043922,2-Nov-10,2010,Tuesday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.821836,-77.001953,25-Dec-14,2014,Thursday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.959239,-76.995427,14-Aug-10,2010,Saturday,Prop. Damage,250,Asphalt,Wet,Street Lights Off,Daylight,Clear,Light
38.901336,-77.034593,15-Aug-13,2013,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.907967,-77.06385,15-Mar-12,2012,Thursday,Prop. Damage,0, ,Dry,Street Lights Off,Daylight,Clear,Heavy
38.945419,-76.977058,30-Jan-11,2011,Sunday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Clear,Light
38.908588,-77.03025,9-Feb-11,2011,Wednesday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.834902,-77.048614,28-Jun-14,2014,Saturday,Injury,300,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.880645,-77.004891,11-Jul-14,2014,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.86569,-76.97902,12-Nov-11,2011,Saturday,Injury,500,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.9315,-77.078781,1-Apr-10,2010,Thursday,Injury,10,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.89543,-76.98829,16-Apr-13,2013,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.9305,-77.007301,5-Feb-15,2015,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.96582,-77.007713,26-Jul-10,2010,Monday,Injury,80,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.863568,-76.996859,24-Jun-10,2010,Thursday,Prop. Damage,30,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.854918,-76.965786,13-Jul-10,2010,Tuesday,Prop. Damage,10,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.901492,-77.048199,12-May-15,2015,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Daylight,Clear,Medium
38.861944,-76.968391,7-Aug-11,2011,Sunday,Prop. Damage,100,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.88088,-76.983429,3-Jul-12,2012,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.903061,-77.050011,20-Sep-10,2010,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Daylight,Clear,Heavy
38.900432,-76.99134,6-Jun-10,2010,Sunday,Injury,110,Brick,Dry,Other,Dusk,Clear,Light
38.976206,-77.035979,23-Sep-12,2012,Sunday,Prop. Damage,100,Concrete,Dry,Street Lights Off,Daylight,Clear,Medium
38.958504,-77.028587,13-Jul-13,2013,Saturday,Prop. Damage,100,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.905372,-77.032599,2-Oct-13,2013,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.910854,-77.010353,13-Sep-11,2011,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.911129,-77.031952,31-Jul-13,2013,Wednesday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.88259,-77.021895,30-Sep-13,2013,Monday,Prop. Damage,0,Concrete,Dry,Street Lights Off,Daylight,Clear,Heavy
38.822498,-77.016579,7-Oct-12,2012,Sunday,Injury,40,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.88026,-76.987114,21-May-13,2013,Tuesday,Injury,30,Concrete,Dry,Street Lights Off,Daylight,Clear,Light
38.873936,-76.938405,23-Mar-12,2012,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.908469,-77.005861,16-Oct-10,2010,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.87647,-77.00915,2-Sep-12,2012,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.89872,-76.9795,24-Aug-14,2014,Sunday,Injury,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.916845,-77.032329,13-Nov-11,2011,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.840912,-77.00489,5-Sep-12,2012,Wednesday,Prop. Damage,30,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.898927,-77.040762,5-Aug-14,2014,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.94562,-77.005113,25-Jan-14,2014,Saturday,Prop. Damage,0,Asphalt,Dry,None,Daylight,Clear,Light
38.899388,-77.025202,24-Oct-11,2011,Monday,Injury,25,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.956501,-77.035896,8-Dec-10,2010,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.905641,-77.005885,30-Aug-13,2013,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.979246,-77.026159,12-Jun-15,2015,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.886765,-76.982006,17-Jun-14,2014,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.89035,-76.951332,23-Aug-10,2010,Monday,Prop. Damage,400,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.941978,-77.025649,6-Dec-10,2010,Monday,Injury,30,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.907058,-77.011177,3-Jul-11,2011,Sunday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.91408,-77.01677,13-Jun-14,2014,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.920224,-76.979474,17-Jul-12,2012,Tuesday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.931313,-77.020332,11-Jun-12,2012,Monday,Prop. Damage,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.91261,-77.02397,2-Sep-14,2014,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.880893,-77.030195,16-Jun-11,2011,Thursday,Prop. Damage,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Rain,Medium
38.911842,-77.085235,24-Jul-14,2014,Thursday,Prop. Damage,30,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.917457,-76.972352,8-Mar-14,2014,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.92761,-76.97909,14-Jul-14,2014,Monday,Injury,0,Asphalt,Dry,Street Lights On,Daylight,Clear,Light
38.900148,-76.983354,13-Apr-14,2014,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.902122,-76.942406,7-May-10,2010,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.902853,-77.040005,4-Mar-15,2015,Wednesday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Not Lighted),Rain,Medium
38.910511,-77.074318,18-Jul-11,2011,Monday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.920856,-76.959543,15-Jan-15,2015,Thursday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.962697,-77.036387,9-Sep-12,2012,Sunday,Prop. Damage,5,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.87442,-76.948052,11-Mar-12,2012,Sunday,Injury,0,Asphalt,Dry,None,Dusk,Clear,Light
38.90732,-77.003273,5-Jan-12,2012,Thursday,Prop. Damage,10,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.902053,-77.022096,15-Oct-10,2010,Friday,Prop. Damage,40,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.900096,-77.044176,1-Oct-11,2011,Saturday,Prop. Damage,50,Asphalt,Wet,Street Lights Off,Dusk,Rain,Light
38.92486,-76.986326,11-Jul-11,2011,Monday,Prop. Damage,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.890116,-76.929858,26-Jun-15,2015,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.907192,-77.036871,16-Oct-14,2014,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.90565,-77.03654,29-Jul-12,2012,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.909465,-77.04514,1-Sep-12,2012,Saturday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.9269,-77.04124,29-Mar-12,2012,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.910822,-77.00946,9-Oct-13,2013,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.931302,-77.078745,3-Jul-12,2012,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.921826,-77.04344,22-Apr-11,2011,Friday,Prop. Damage,100,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.878207,-77.039488,2-Mar-15,2015,Monday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Clear,Heavy
38.914089,-77.041223,15-Jan-10,2010,Friday,Prop. Damage,25,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.953195,-77.022203,18-Dec-14,2014,Thursday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.899754,-77.015321,21-Aug-13,2013,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.919711,-77.0624,23-Apr-14,2014,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.916737,-77.031113,27-Dec-13,2013,Friday,Prop. Damage,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.902475,-77.019106,30-Jul-11,2011,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.964827,-77.036384,23-Oct-12,2012,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.883873,-77.012261,18-Dec-13,2013,Wednesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.847965,-76.978943,1-Jan-13,2013,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Not Lighted),Clear,Light
38.88867,-76.99846,18-Jul-12,2012,Wednesday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Heavy
38.943141,-77.062361,25-Apr-13,2013,Thursday,Prop. Damage,0,Concrete,Dry,None,Daylight,Clear,Light
38.862412,-76.957091,21-Jan-10,2010,Thursday,Injury,30,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.884445,-76.998207,7-Oct-13,2013,Monday,Prop. Damage,350,Asphalt,Wet,Street Lights Off,Daylight,Rain,Light
38.923954,-77.053115,19-Jan-13,2013,Saturday,Prop. Damage,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.902515,-77.003569,30-Jul-13,2013,Tuesday,Injury,0,Asphalt,Dry,Street Lights On,Daylight,Clear,Medium
38.905363,-77.043576,15-Apr-15,2015,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.844928,-76.9975,23-Apr-10,2010,Saturday,Injury,10,Asphalt,Dry,None,Daylight,Clear,Light
38.8876,-76.97723,30-Sep-10,2010,Thursday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.898846,-76.976421,4-Mar-15,2015,Wednesday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.94169,-77.076897,20-Feb-14,2014,Thursday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.915646,-77.005468,18-Jul-11,2011,Monday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.966352,-77.035657,15-Oct-12,2012,Monday,Prop. Damage,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
